Game,Quarter,Possession,State A,State B,Result,Length,Binary Length
1,4,100,11,17,Loss,15,long
1,4,100,17,20,Loss,15,long
1,4,100,20,19,Loss,15,long
1,4,100,19,22,Loss,15,long
1,4,100,22,11,Loss,15,long
1,4,100,11,7,Loss,15,long
1,4,100,7,11,Loss,15,long
1,4,100,11,16,Loss,15,long
1,4,100,16,15,Loss,15,long
1,4,100,15,0a,Loss,15,long
2,1,1,6,8,Win,8,short
2,1,1,8,12,Win,8,short
2,1,1,12,9,Win,8,short
2,1,1,9,13,Win,8,short
2,1,1,13,18,Win,8,short
2,1,1,18,20,Win,8,short
2,1,1,20,21,Win,8,short
2,1,1,21,2,Win,8,short
2,1,2,5,6,Win,12,long
2,1,2,6,9,Win,12,long
2,1,2,9,8,Win,12,long
2,1,2,8,9,Win,12,long
2,1,2,9,13,Win,12,long
2,1,2,13,18,Win,12,long
2,1,2,18,13,Win,12,long
2,1,2,13,12,Win,12,long
2,1,2,12,17,Win,12,long
2,1,2,17,20,Win,12,long
2,1,2,20,21,Win,12,long
2,1,2,21,2,Win,12,long
2,1,3,6,8,Win,19,long
2,1,3,8,12,Win,19,long
2,1,3,12,17,Win,19,long
2,1,3,17,20,Win,19,long
2,1,3,20,10,Win,19,long
2,1,3,10,0a,Win,19,long
2,1,3,5,6,Win,19,long
2,1,3,6,9,Win,19,long
2,1,3,9,13,Win,19,long
2,1,3,13,18,Win,19,long
2,1,3,18,17,Win,19,long
2,1,3,17,20,Win,19,long
2,1,3,20,11,Win,19,long
2,1,3,11,12,Win,19,long
2,1,3,12,17,Win,19,long
2,1,3,17,20,Win,19,long
2,1,3,20,16,Win,19,long
2,1,3,16,10,Win,19,long
2,1,3,10,0b,Win,19,long
2,1,4,6,9,Win,6,short
2,1,4,9,8,Win,6,short
2,1,4,8,12,Win,6,short
2,1,4,12,17,Win,6,short
2,1,4,17,13,Win,6,short
2,1,4,13,3,Win,6,short
2,1,5,5,6,Win,10,short
2,1,5,6,7,Win,10,short
2,1,5,7,8,Win,10,short
2,1,5,8,12,Win,10,short
2,1,5,12,17,Win,10,short
2,1,5,17,16,Win,10,short
2,1,5,16,11,Win,10,short
2,1,5,11,16,Win,10,short
2,1,5,16,20,Win,10,short
2,1,5,20,0b,Win,10,short
2,1,6,5,6,Win,6,short
2,1,6,6,8,Win,6,short
2,1,6,8,12,Win,6,short
2,1,6,12,17,Win,6,short
2,1,6,17,20,Win,6,short
2,1,6,20,2,Win,6,short
2,1,7,5,6,Win,8,short
2,1,7,6,9,Win,8,short
2,1,7,9,8,Win,8,short
2,1,7,8,12,Win,8,short
2,1,7,12,17,Win,8,short
2,1,7,17,20,Win,8,short
2,1,7,20,10,Win,8,short
2,1,7,10,3,Win,8,short
2,1,8,5,6,Win,10,short
2,1,8,6,7,Win,10,short
2,1,8,7,8,Win,10,short
2,1,8,8,12,Win,10,short
2,1,8,12,8,Win,10,short
2,1,8,8,12,Win,10,short
2,1,8,12,11,Win,10,short
2,1,8,11,16,Win,10,short
2,1,8,16,20,Win,10,short
2,1,8,20,0b,Win,10,short
2,1,9,6,9,Win,8,short
2,1,9,9,11,Win,8,short
2,1,9,11,8,Win,8,short
2,1,9,8,12,Win,8,short
2,1,9,12,17,Win,8,short
2,1,9,17,20,Win,8,short
2,1,9,20,19,Win,8,short
2,1,9,19,0b,Win,8,short
2,1,10,6,7,Win,5,short
2,1,10,7,11,Win,5,short
2,1,10,11,16,Win,5,short
2,1,10,16,20,Win,5,short
2,1,10,20,0b,Win,5,short
2,1,11,5,6,Win,10,short
2,1,11,6,8,Win,10,short
2,1,11,8,13,Win,10,short
2,1,11,13,12,Win,10,short
2,1,11,12,8,Win,10,short
2,1,11,8,9,Win,10,short
2,1,11,9,13,Win,10,short
2,1,11,13,18,Win,10,short
2,1,11,18,19,Win,10,short
2,1,11,19,1,Win,10,short
2,1,12,6,8,Win,13,long
2,1,12,8,7,Win,13,long
2,1,12,7,11,Win,13,long
2,1,12,11,16,Win,13,long
2,1,12,16,20,Win,13,long
2,1,12,20,21,Win,13,long
2,1,12,21,24,Win,13,long
2,1,12,24,19,Win,13,long
2,1,12,19,18,Win,13,long
2,1,12,18,17,Win,13,long
2,1,12,17,20,Win,13,long
2,1,12,20,10,Win,13,long
2,1,12,10,0a,Win,13,long
2,1,13,6,7,Win,10,short
2,1,13,7,8,Win,10,short
2,1,13,8,12,Win,10,short
2,1,13,12,17,Win,10,short
2,1,13,17,20,Win,10,short
2,1,13,20,21,Win,10,short
2,1,13,21,15,Win,10,short
2,1,13,15,11,Win,10,short
2,1,13,11,10,Win,10,short
2,1,13,10,3,Win,10,short
2,1,14,5,6,Win,9,short
2,1,14,6,9,Win,9,short
2,1,14,9,8,Win,9,short
2,1,14,8,12,Win,9,short
2,1,14,12,17,Win,9,short
2,1,14,17,13,Win,9,short
2,1,14,13,18,Win,9,short
2,1,14,18,12,Win,9,short
2,1,14,12,0a,Win,9,short
2,1,15,6,8,Win,12,long
2,1,15,8,12,Win,12,long
2,1,15,12,17,Win,12,long
2,1,15,17,20,Win,12,long
2,1,15,20,21,Win,12,long
2,1,15,21,24,Win,12,long
2,1,15,24,13,Win,12,long
2,1,15,13,18,Win,12,long
2,1,15,18,17,Win,12,long
2,1,15,17,20,Win,12,long
2,1,15,20,21,Win,12,long
2,1,15,21,1,Win,12,long
2,1,16,5,6,Win,8,short
2,1,16,6,7,Win,8,short
2,1,16,7,8,Win,8,short
2,1,16,8,12,Win,8,short
2,1,16,12,17,Win,8,short
2,1,16,17,20,Win,8,short
2,1,16,20,21,Win,8,short
2,1,16,21,0a,Win,8,short
2,1,17,23,8,Win,10,short
2,1,17,8,9,Win,10,short
2,1,17,9,8,Win,10,short
2,1,17,8,12,Win,10,short
2,1,17,12,11,Win,10,short
2,1,17,11,16,Win,10,short
2,1,17,16,11,Win,10,short
2,1,17,11,17,Win,10,short
2,1,17,17,13,Win,10,short
2,1,17,13,0a,Win,10,short
2,1,18,5,6,Win,9,short
2,1,18,6,9,Win,9,short
2,1,18,9,13,Win,9,short
2,1,18,13,18,Win,9,short
2,1,18,18,13,Win,9,short
2,1,18,13,8,Win,9,short
2,1,18,8,19,Win,9,short
2,1,18,19,21,Win,9,short
2,1,18,21,2,Win,9,short
2,1,19,6,8,Win,5,short
2,1,19,8,12,Win,5,short
2,1,19,12,17,Win,5,short
2,1,19,17,11,Win,5,short
2,1,19,11,3,Win,5,short
2,1,20,6,7,Win,8,short
2,1,20,7,9,Win,8,short
2,1,20,9,8,Win,8,short
2,1,20,8,12,Win,8,short
2,1,20,12,17,Win,8,short
2,1,20,17,11,Win,8,short
2,1,20,11,12,Win,8,short
2,1,20,12,0a,Win,8,short
2,1,21,6,8,Win,5,short
2,1,21,8,11,Win,5,short
2,1,21,11,16,Win,5,short
2,1,21,16,20,Win,5,short
2,1,21,20,0a,Win,5,short
2,1,22,5,6,Win,8,short
2,1,22,6,8,Win,8,short
2,1,22,8,9,Win,8,short
2,1,22,9,13,Win,8,short
2,1,22,13,18,Win,8,short
2,1,22,18,20,Win,8,short
2,1,22,20,11,Win,8,short
2,1,22,11,2,Win,8,short
2,1,23,6,7,Win,10,short
2,1,23,7,11,Win,10,short
2,1,23,11,16,Win,10,short
2,1,23,16,11,Win,10,short
2,1,23,11,24,Win,10,short
2,1,23,24,10,Win,10,short
2,1,23,10,11,Win,10,short
2,1,23,11,16,Win,10,short
2,1,23,15,21,Win,10,short
2,1,23,21,2,Win,10,short
2,2,24,6,9,Win,8,short
2,2,24,9,8,Win,8,short
2,2,24,8,12,Win,8,short
2,2,24,12,16,Win,8,short
2,2,24,16,13,Win,8,short
2,2,24,13,18,Win,8,short
2,2,24,18,20,Win,8,short
2,2,24,20,2,Win,8,short
2,2,25,5,6,Win,7,short
2,2,25,6,8,Win,7,short
2,2,25,8,12,Win,7,short
2,2,25,12,17,Win,7,short
2,2,25,17,20,Win,7,short
2,2,25,20,21,Win,7,short
2,2,25,21,3,Win,7,short
2,2,26,6,18,Win,4,short
2,2,26,18,20,Win,4,short
2,2,26,20,21,Win,4,short
2,2,26,21,2,Win,4,short
2,2,27,6,7,Win,5,short
2,2,27,7,11,Win,5,short
2,2,27,11,16,Win,5,short
2,2,27,16,20,Win,5,short
2,2,27,20,0b,Win,5,short
2,2,28,5,6,Win,4,short
2,2,28,6,7,Win,4,short
2,2,28,7,8,Win,4,short
2,2,28,8,0b,Win,4,short
2,2,29,5,6,Win,10,short
2,2,29,6,8,Win,10,short
2,2,29,8,9,Win,10,short
2,2,29,9,13,Win,10,short
2,2,29,13,18,Win,10,short
2,2,29,18,20,Win,10,short
2,2,29,20,14,Win,10,short
2,2,29,14,15,Win,10,short
2,2,29,15,21,Win,10,short
2,2,29,21,0a,Win,10,short
2,2,30,6,9,Win,5,short
2,2,30,9,8,Win,5,short
2,2,30,8,12,Win,5,short
2,2,30,12,17,Win,5,short
2,2,30,17,2,Win,5,short
2,2,31,6,16,Win,7,short
2,2,31,16,15,Win,7,short
2,2,31,15,11,Win,7,short
2,2,31,11,16,Win,7,short
2,2,31,16,20,Win,7,short
2,2,31,20,21,Win,7,short
2,2,31,21,0a,Win,7,short
2,2,32,6,7,Win,9,short
2,2,32,7,11,Win,9,short
2,2,32,11,8,Win,9,short
2,2,32,8,12,Win,9,short
2,2,32,12,17,Win,9,short
2,2,32,17,12,Win,9,short
2,2,32,12,7,Win,9,short
2,2,32,7,11,Win,9,short
2,2,32,11,3,Win,9,short
2,2,33,6,8,Win,6,short
2,2,33,8,12,Win,6,short
2,2,33,12,17,Win,6,short
2,2,33,17,20,Win,6,short
2,2,33,20,21,Win,6,short
2,2,33,21,2,Win,6,short
2,2,34,6,9,Win,5,short
2,2,34,9,13,Win,5,short
2,2,34,13,18,Win,5,short
2,2,34,18,21,Win,5,short
2,2,34,21,2,Win,5,short
2,2,35,5,6,Win,8,short
2,2,35,6,9,Win,8,short
2,2,35,9,8,Win,8,short
2,2,35,8,12,Win,8,short
2,2,35,12,17,Win,8,short
2,2,35,17,10,Win,8,short
2,2,35,10,15,Win,8,short
2,2,35,15,0a,Win,8,short
2,2,36,6,9,Win,10,short
2,2,36,9,13,Win,10,short
2,2,36,13,18,Win,10,short
2,2,36,18,19,Win,10,short
2,2,36,19,14,Win,10,short
2,2,36,14,9,Win,10,short
2,2,36,9,13,Win,10,short
2,2,36,13,12,Win,10,short
2,2,36,12,17,Win,10,short
2,2,36,17,2,Win,10,short
2,2,37,5,6,Win,9,short
2,2,37,6,8,Win,9,short
2,2,37,8,9,Win,9,short
2,2,37,9,13,Win,9,short
2,2,37,13,18,Win,9,short
2,2,37,18,17,Win,9,short
2,2,37,17,20,Win,9,short
2,2,37,20,21,Win,9,short
2,2,37,21,3,Win,9,short
2,2,38,6,7,Win,7,short
2,2,38,7,8,Win,7,short
2,2,38,8,7,Win,7,short
2,2,38,7,11,Win,7,short
2,2,38,11,16,Win,7,short
2,2,38,16,11,Win,7,short
2,2,38,11,3,Win,7,short
2,2,39,6,8,Win,7,short
2,2,39,8,12,Win,7,short
2,2,39,12,17,Win,7,short
2,2,39,17,22,Win,7,short
2,2,39,22,15,Win,7,short
2,2,39,15,21,Win,7,short
2,2,39,21,2,Win,7,short
2,2,40,5,6,Win,5,short
2,2,40,6,9,Win,5,short
2,2,40,9,8,Win,5,short
2,2,40,8,7,Win,5,short
2,2,40,7,0b,Win,5,short
2,2,41,5,6,Win,22,long
2,2,41,6,8,Win,22,long
2,2,41,8,12,Win,22,long
2,2,41,12,17,Win,22,long
2,2,41,17,11,Win,22,long
2,2,41,11,7,Win,22,long
2,2,41,7,8,Win,22,long
2,2,41,8,7,Win,22,long
2,2,41,7,8,Win,22,long
2,2,41,8,12,Win,22,long
2,2,41,12,17,Win,22,long
2,2,41,17,12,Win,22,long
2,2,41,12,17,Win,22,long
2,2,41,17,18,Win,22,long
2,2,41,18,21,Win,22,long
2,2,41,21,19,Win,22,long
2,2,41,19,18,Win,22,long
2,2,41,18,20,Win,22,long
2,2,41,20,10,Win,22,long
2,2,41,10,15,Win,22,long
2,2,41,15,11,Win,22,long
2,2,41,11,0b,Win,22,long
2,2,42,5,6,Win,11,long
2,2,42,6,8,Win,11,long
2,2,42,8,9,Win,11,long
2,2,42,9,8,Win,11,long
2,2,42,8,5,Win,11,long
2,2,42,5,7,Win,11,long
2,2,42,7,8,Win,11,long
2,2,42,8,12,Win,11,long
2,2,42,12,17,Win,11,long
2,2,42,17,10,Win,11,long
2,2,42,10,0a,Win,11,long
2,2,43,5,6,Win,8,short
2,2,43,6,8,Win,8,short
2,2,43,8,7,Win,8,short
2,2,43,7,11,Win,8,short
2,2,43,11,16,Win,8,short
2,2,43,16,20,Win,8,short
2,2,43,20,13,Win,8,short
2,2,43,13,0a,Win,8,short
2,2,44,5,6,Win,11,long
2,2,44,6,9,Win,11,long
2,2,44,9,13,Win,11,long
2,2,44,13,12,Win,11,long
2,2,44,12,8,Win,11,long
2,2,44,8,7,Win,11,long
2,2,44,7,11,Win,11,long
2,2,44,11,16,Win,11,long
2,2,44,16,20,Win,11,long
2,2,44,20,21,Win,11,long
2,2,44,21,2,Win,11,long
2,2,45,6,9,Win,6,short
2,2,45,9,13,Win,6,short
2,2,45,13,15,Win,6,short
2,2,45,15,17,Win,6,short
2,2,45,17,11,Win,6,short
2,2,45,11,3,Win,6,short
2,2,46,6,8,Win,5,short
2,2,46,8,12,Win,5,short
2,2,46,12,13,Win,5,short
2,2,46,13,14,Win,5,short
2,2,46,14,0a,Win,5,short
2,2,47,5,6,Win,8,short
2,2,47,6,9,Win,8,short
2,2,47,9,8,Win,8,short
2,2,47,8,12,Win,8,short
2,2,47,12,17,Win,8,short
2,2,47,17,20,Win,8,short
2,2,47,20,21,Win,8,short
2,2,47,21,2,Win,8,short
2,2,48,6,8,Win,5,short
2,2,48,8,12,Win,5,short
2,2,48,12,17,Win,5,short
2,2,48,17,20,Win,5,short
2,2,48,20,0a,Win,5,short
2,2,49,5,6,Win,2,short
2,2,49,6,0b,Win,2,short
2,3,50,6,8,Win,10,short
2,3,50,8,9,Win,10,short
2,3,50,9,8,Win,10,short
2,3,50,8,12,Win,10,short
2,3,50,12,17,Win,10,short
2,3,50,17,13,Win,10,short
2,3,50,13,12,Win,10,short
2,3,50,12,17,Win,10,short
2,3,50,17,20,Win,10,short
2,3,50,20,0a,Win,10,short
2,3,51,5,6,Win,8,short
2,3,51,6,8,Win,8,short
2,3,51,8,12,Win,8,short
2,3,51,12,13,Win,8,short
2,3,51,13,18,Win,8,short
2,3,51,18,20,Win,8,short
2,3,51,20,10,Win,8,short
2,3,51,10,3,Win,8,short
2,3,52,5,6,Win,8,short
2,3,52,6,8,Win,8,short
2,3,52,8,22,Win,8,short
2,3,52,22,7,Win,8,short
2,3,52,7,12,Win,8,short
2,3,52,12,17,Win,8,short
2,3,52,17,20,Win,8,short
2,3,52,20,2,Win,8,short
2,3,53,6,8,Win,6,short
2,3,53,8,12,Win,6,short
2,3,53,12,17,Win,6,short
2,3,53,17,12,Win,6,short
2,3,53,12,17,Win,6,short
2,3,53,17,2,Win,6,short
2,3,54,5,6,Win,8,short
2,3,54,6,9,Win,8,short
2,3,54,9,8,Win,8,short
2,3,54,8,7,Win,8,short
2,3,54,7,11,Win,8,short
2,3,54,11,16,Win,8,short
2,3,54,16,15,Win,8,short
2,3,54,15,2,Win,8,short
2,3,55,6,8,Win,16,long
2,3,55,8,12,Win,16,long
2,3,55,12,17,Win,16,long
2,3,55,17,20,Win,16,long
2,3,55,20,21,Win,16,long
2,3,55,21,15,Win,16,long
2,3,55,15,12,Win,16,long
2,3,55,12,7,Win,16,long
2,3,55,7,11,Win,16,long
2,3,55,11,16,Win,16,long
2,3,55,16,11,Win,16,long
2,3,55,11,7,Win,16,long
2,3,55,7,11,Win,16,long
2,3,55,11,16,Win,16,long
2,3,55,16,12,Win,16,long
2,3,55,12,0a,Win,16,long
2,3,56,5,6,Win,6,short
2,3,56,6,8,Win,6,short
2,3,56,8,12,Win,6,short
2,3,56,12,17,Win,6,short
2,3,56,17,12,Win,6,short
2,3,56,12,0a,Win,6,short
2,3,57,5,6,Win,10,short
2,3,57,6,8,Win,10,short
2,3,57,8,12,Win,10,short
2,3,57,12,17,Win,10,short
2,3,57,17,18,Win,10,short
2,3,57,18,13,Win,10,short
2,3,57,13,12,Win,10,short
2,3,57,12,17,Win,10,short
2,3,57,17,20,Win,10,short
2,3,57,20,1,Win,10,short
2,3,58,5,6,Win,8,short
2,3,58,6,8,Win,8,short
2,3,58,8,7,Win,8,short
2,3,58,7,11,Win,8,short
2,3,58,11,16,Win,8,short
2,3,58,16,20,Win,8,short
2,3,58,20,21,Win,8,short
2,3,58,21,2,Win,8,short
2,3,59,6,7,Win,13,long
2,3,59,7,8,Win,13,long
2,3,59,8,12,Win,13,long
2,3,59,12,17,Win,13,long
2,3,59,17,20,Win,13,long
2,3,59,20,10,Win,13,long
2,3,59,10,11,Win,13,long
2,3,59,11,16,Win,13,long
2,3,59,16,15,Win,13,long
2,3,59,15,12,Win,13,long
2,3,59,12,13,Win,13,long
2,3,59,13,14,Win,13,long
2,3,59,14,3,Win,13,long
2,3,60,5,6,Win,9,short
2,3,60,6,9,Win,9,short
2,3,60,9,8,Win,9,short
2,3,60,8,7,Win,9,short
2,3,60,7,16,Win,9,short
2,3,60,16,11,Win,9,short
2,3,60,11,16,Win,9,short
2,3,60,16,17,Win,9,short
2,3,60,17,2,Win,9,short
2,3,61,5,6,Win,9,short
2,3,61,6,8,Win,9,short
2,3,61,8,9,Win,9,short
2,3,61,9,8,Win,9,short
2,3,61,8,12,Win,9,short
2,3,61,12,17,Win,9,short
2,3,61,17,20,Win,9,short
2,3,61,20,11,Win,9,short
2,3,61,11,3,Win,9,short
2,3,62,5,6,Win,7,short
2,3,62,6,7,Win,7,short
2,3,62,7,8,Win,7,short
2,3,62,8,12,Win,7,short
2,3,62,12,17,Win,7,short
2,3,62,17,11,Win,7,short
2,3,62,11,0b,Win,7,short
2,3,63,6,8,Win,5,short
2,3,63,8,12,Win,5,short
2,3,63,12,17,Win,5,short
2,3,63,17,20,Win,5,short
2,3,63,20,0a,Win,5,short
2,3,64,5,6,Win,7,short
2,3,64,6,7,Win,7,short
2,3,64,7,8,Win,7,short
2,3,64,8,12,Win,7,short
2,3,64,12,17,Win,7,short
2,3,64,17,20,Win,7,short
2,3,64,20,2,Win,7,short
2,3,65,6,8,Win,6,short
2,3,65,8,12,Win,6,short
2,3,65,12,17,Win,6,short
2,3,65,17,20,Win,6,short
2,3,65,20,21,Win,6,short
2,3,65,21,2,Win,6,short
2,3,66,5,6,Win,4,short
2,3,66,6,7,Win,4,short
2,3,66,7,11,Win,4,short
2,3,66,11,2,Win,4,short
2,3,67,6,7,Win,5,short
2,3,67,7,21,Win,5,short
2,3,67,21,24,Win,5,short
2,3,67,24,15,Win,5,short
2,3,67,15,2,Win,5,short
2,3,68,5,6,Win,3,short
2,3,68,6,9,Win,3,short
2,3,68,9,2,Win,3,short
2,3,69,5,6,Win,12,long
2,3,69,6,8,Win,12,long
2,3,69,8,9,Win,12,long
2,3,69,9,13,Win,12,long
2,3,69,13,12,Win,12,long
2,3,69,12,11,Win,12,long
2,3,69,11,7,Win,12,long
2,3,69,7,8,Win,12,long
2,3,69,8,12,Win,12,long
2,3,69,12,17,Win,12,long
2,3,69,17,12,Win,12,long
2,3,69,12,0a,Win,12,long
2,3,70,6,8,Win,7,short
2,3,70,8,9,Win,7,short
2,3,70,9,13,Win,7,short
2,3,70,13,17,Win,7,short
2,3,70,17,20,Win,7,short
2,3,70,20,21,Win,7,short
2,3,70,21,2,Win,7,short
2,3,71,6,8,Win,7,short
2,3,71,8,12,Win,7,short
2,3,71,12,17,Win,7,short
2,3,71,17,20,Win,7,short
2,3,71,20,21,Win,7,short
2,3,71,21,12,Win,7,short
2,3,71,12,0a,Win,7,short
2,3,72,6,7,Win,5,short
2,3,72,7,9,Win,5,short
2,3,72,9,13,Win,5,short
2,3,72,13,18,Win,5,short
2,3,72,18,2,Win,5,short
2,4,73,5,6,Win,12,long
2,4,73,6,8,Win,12,long
2,4,73,8,12,Win,12,long
2,4,73,12,13,Win,12,long
2,4,73,13,8,Win,12,long
2,4,73,8,9,Win,12,long
2,4,73,9,13,Win,12,long
2,4,73,13,18,Win,12,long
2,4,73,18,19,Win,12,long
2,4,73,19,20,Win,12,long
2,4,73,20,21,Win,12,long
2,4,73,21,2,Win,12,long
2,4,74,5,6,Win,20,long
2,4,74,6,8,Win,20,long
2,4,74,8,7,Win,20,long
2,4,74,7,8,Win,20,long
2,4,74,8,12,Win,20,long
2,4,74,12,17,Win,20,long
2,4,74,17,20,Win,20,long
2,4,74,20,16,Win,20,long
2,4,74,16,11,Win,20,long
2,4,74,11,16,Win,20,long
2,4,74,16,17,Win,20,long
2,4,74,17,9,Win,20,long
2,4,74,9,8,Win,20,long
2,4,74,8,12,Win,20,long
2,4,74,12,17,Win,20,long
2,4,74,17,20,Win,20,long
2,4,74,20,21,Win,20,long
2,4,74,21,24,Win,20,long
2,4,74,24,10,Win,20,long
2,4,74,10,0b,Win,20,long
2,4,75,5,6,Win,16,long
2,4,75,6,9,Win,16,long
2,4,75,9,12,Win,16,long
2,4,75,12,17,Win,16,long
2,4,75,17,20,Win,16,long
2,4,75,20,8,Win,16,long
2,4,75,8,9,Win,16,long
2,4,75,9,8,Win,16,long
2,4,75,8,12,Win,16,long
2,4,75,12,17,Win,16,long
2,4,75,17,18,Win,16,long
2,4,75,18,8,Win,16,long
2,4,75,8,12,Win,16,long
2,4,75,12,15,Win,16,long
2,4,75,15,11,Win,16,long
2,4,75,11,3,Win,16,long
2,4,76,6,8,Win,21,long
2,4,76,8,12,Win,21,long
2,4,76,12,11,Win,21,long
2,4,76,11,21,Win,21,long
2,4,76,21,22,Win,21,long
2,4,76,22,7,Win,21,long
2,4,76,7,11,Win,21,long
2,4,76,11,16,Win,21,long
2,4,76,16,15,Win,21,long
2,4,76,15,14,Win,21,long
2,4,76,14,20,Win,21,long
2,4,76,20,21,Win,21,long
2,4,76,21,22,Win,21,long
2,4,76,22,8,Win,21,long
2,4,76,8,17,Win,21,long
2,4,76,17,21,Win,21,long
2,4,76,21,17,Win,21,long
2,4,76,17,21,Win,21,long
2,4,76,21,14,Win,21,long
2,4,76,14,19,Win,21,long
2,4,76,19,0a,Win,21,long
2,4,77,5,6,Win,10,short
2,4,77,6,9,Win,10,short
2,4,77,9,23,Win,10,short
2,4,77,23,8,Win,10,short
2,4,77,8,7,Win,10,short
2,4,77,7,11,Win,10,short
2,4,77,11,16,Win,10,short
2,4,77,16,15,Win,10,short
2,4,77,15,21,Win,10,short
2,4,77,21,2,Win,10,short
2,4,78,5,6,Win,7,short
2,4,78,6,9,Win,7,short
2,4,78,9,8,Win,7,short
2,4,78,8,12,Win,7,short
2,4,78,12,17,Win,7,short
2,4,78,17,20,Win,7,short
2,4,78,20,2,Win,7,short
2,4,79,6,8,Win,6,short
2,4,79,8,7,Win,6,short
2,4,79,7,11,Win,6,short
2,4,79,11,16,Win,6,short
2,4,79,16,11,Win,6,short
2,4,79,11,0a,Win,6,short
2,4,80,5,6,Win,6,short
2,4,80,6,7,Win,6,short
2,4,80,7,11,Win,6,short
2,4,80,11,16,Win,6,short
2,4,80,16,15,Win,6,short
2,4,80,15,2,Win,6,short
2,4,81,5,6,Win,10,short
2,4,81,6,8,Win,10,short
2,4,81,8,7,Win,10,short
2,4,81,7,11,Win,10,short
2,4,81,11,16,Win,10,short
2,4,81,16,15,Win,10,short
2,4,81,15,20,Win,10,short
2,4,81,20,13,Win,10,short
2,4,81,13,11,Win,10,short
2,4,81,11,3,Win,10,short
2,4,82,5,6,Win,8,short
2,4,82,6,7,Win,8,short
2,4,82,7,8,Win,8,short
2,4,82,8,12,Win,8,short
2,4,82,12,17,Win,8,short
2,4,82,17,20,Win,8,short
2,4,82,20,18,Win,8,short
2,4,82,18,2,Win,8,short
2,4,83,5,6,Win,5,short
2,4,83,6,8,Win,5,short
2,4,83,8,12,Win,5,short
2,4,83,12,17,Win,5,short
2,4,83,17,2,Win,5,short
2,4,84,6,8,Win,9,short
2,4,84,8,12,Win,9,short
2,4,84,12,17,Win,9,short
2,4,84,17,21,Win,9,short
2,4,84,21,15,Win,9,short
2,4,84,15,16,Win,9,short
2,4,84,16,20,Win,9,short
2,4,84,20,21,Win,9,short
2,4,84,21,0a,Win,9,short
2,4,85,5,6,Win,8,short
2,4,85,6,7,Win,8,short
2,4,85,7,8,Win,8,short
2,4,85,8,16,Win,8,short
2,4,85,16,15,Win,8,short
2,4,85,15,11,Win,8,short
2,4,85,11,16,Win,8,short
2,4,85,16,0b,Win,8,short
2,4,86,6,9,Win,7,short
2,4,86,9,8,Win,7,short
2,4,86,8,12,Win,7,short
2,4,86,12,17,Win,7,short
2,4,86,17,20,Win,7,short
2,4,86,20,11,Win,7,short
2,4,86,11,0a,Win,7,short
2,4,87,5,6,Win,11,long
2,4,87,6,8,Win,11,long
2,4,87,8,22,Win,11,long
2,4,87,22,7,Win,11,long
2,4,87,7,8,Win,11,long
2,4,87,8,9,Win,11,long
2,4,87,9,12,Win,11,long
2,4,87,12,17,Win,11,long
2,4,87,17,20,Win,11,long
2,4,87,20,21,Win,11,long
2,4,87,21,3,Win,11,long
2,4,88,5,6,Win,9,short
2,4,88,6,9,Win,9,short
2,4,88,9,8,Win,9,short
2,4,88,8,9,Win,9,short
2,4,88,9,13,Win,9,short
2,4,88,13,12,Win,9,short
2,4,88,12,17,Win,9,short
2,4,88,17,11,Win,9,short
2,4,88,11,3,Win,9,short
2,4,89,5,6,Win,8,short
2,4,89,6,8,Win,8,short
2,4,89,8,7,Win,8,short
2,4,89,7,8,Win,8,short
2,4,89,8,12,Win,8,short
2,4,89,12,17,Win,8,short
2,4,89,17,20,Win,8,short
2,4,89,20,0a,Win,8,short
2,4,90,5,6,Win,9,short
2,4,90,6,8,Win,9,short
2,4,90,8,9,Win,9,short
2,4,90,9,8,Win,9,short
2,4,90,8,11,Win,9,short
2,4,90,11,16,Win,9,short
2,4,90,16,20,Win,9,short
2,4,90,20,21,Win,9,short
2,4,90,21,1,Win,9,short
2,4,91,6,7,Win,7,short
2,4,91,7,11,Win,7,short
2,4,91,11,16,Win,7,short
2,4,91,16,12,Win,7,short
2,4,91,12,8,Win,7,short
2,4,91,8,20,Win,7,short
2,4,91,20,0b,Win,7,short
2,4,92,6,9,Win,3,short
2,4,92,9,13,Win,3,short
2,4,92,13,0b,Win,3,short
2,4,93,5,6,Win,5,short
2,4,93,6,7,Win,5,short
2,4,93,7,8,Win,5,short
2,4,93,8,9,Win,5,short
2,4,93,9,2,Win,5,short
2,4,94,5,6,Win,8,short
2,4,94,6,9,Win,8,short
2,4,94,9,8,Win,8,short
2,4,94,8,12,Win,8,short
2,4,94,12,17,Win,8,short
2,4,94,17,20,Win,8,short
2,4,94,20,14,Win,8,short
2,4,94,14,3,Win,8,short
3,1,1,6,8,Loss,2,short
3,1,1,8,0b,Loss,2,short
3,1,2,6,9,Loss,6,short
3,1,2,9,8,Loss,6,short
3,1,2,8,12,Loss,6,short
3,1,2,12,17,Loss,6,short
3,1,2,17,20,Loss,6,short
3,1,2,20,0a,Loss,6,short
3,1,3,6,7,Loss,6,short
3,1,3,7,12,Loss,6,short
3,1,3,12,17,Loss,6,short
3,1,3,17,20,Loss,6,short
3,1,3,20,21,Loss,6,short
3,1,3,21,2,Loss,6,short
3,1,4,6,13,Loss,8,short
3,1,4,13,18,Loss,8,short
3,1,4,18,20,Loss,8,short
3,1,4,20,21,Loss,8,short
3,1,4,21,16,Loss,8,short
3,1,4,16,20,Loss,8,short
